dimension,category,document_id,issuer,fiscal_year,split,source_artifact,source_row_identifier
layout_and_structure,annexure_candidate,INE006I01046_2024,Astral Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006I01046_2024
layout_and_structure,annexure_candidate,INE006I01046_2025,Astral Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006I01046_2025
layout_and_structure,annexure_candidate,INE007A01025_2012,Crisil Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE007A01025_2012
layout_and_structure,annexure_candidate,INE007A01025_2013,Crisil Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE007A01025_2013
layout_and_structure,annexure_candidate,INE007A01025_2017,Crisil Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE007A01025_2017
layout_and_structure,annexure_candidate,INE007A01025_2018,Crisil Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE007A01025_2018
layout_and_structure,annexure_candidate,INE007A01025_2024,Crisil Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE007A01025_2024
layout_and_structure,annexure_candidate,INE007A01025_2025,Crisil Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE007A01025_2025
layout_and_structure,annexure_candidate,INE008A01015_2012,IDBI Bank Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE008A01015_2012
layout_and_structure,annexure_candidate,INE008A01015_2013,IDBI Bank Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE008A01015_2013
layout_and_structure,annexure_candidate,INE008A01015_2017,IDBI Bank Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE008A01015_2017
layout_and_structure,annexure_candidate,INE008A01015_2018,IDBI Bank Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE008A01015_2018
layout_and_structure,annexure_candidate,INE008A01015_2024,IDBI Bank Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE008A01015_2024
layout_and_structure,annexure_candidate,INE008A01015_2025,IDBI Bank Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE008A01015_2025
layout_and_structure,annexure_candidate,INE009A01021_2012,Infosys Limited,2012,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE009A01021_2012
layout_and_structure,annexure_candidate,INE009A01021_2017,Infosys Limited,2017,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE009A01021_2017
layout_and_structure,annexure_candidate,INE009A01021_2018,Infosys Limited,2018,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE009A01021_2018
layout_and_structure,annexure_candidate,INE009A01021_2024,Infosys Limited,2024,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE009A01021_2024
layout_and_structure,annexure_candidate,INE009A01021_2025,Infosys Limited,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE009A01021_2025
layout_and_structure,annexure_candidate,INE00E101023_2024,Bikaji Foods International Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE00E101023_2024
layout_and_structure,annexure_candidate,INE00E101023_2025,Bikaji Foods International Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE00E101023_2025
layout_and_structure,annexure_candidate,INE00FF01025_2024,Acutaas Chemicals Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE00FF01025_2024
layout_and_structure,annexure_candidate,INE00FF01025_2025,Acutaas Chemicals Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE00FF01025_2025
layout_and_structure,annexure_candidate,INE00LO01017_2015,Craftsman Automation Limited,2015,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE00LO01017_2015
layout_and_structure,annexure_candidate,INE00LO01017_2024,Craftsman Automation Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE00LO01017_2024
layout_and_structure,annexure_candidate,INE00LO01017_2025,Craftsman Automation Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE00LO01017_2025
layout_and_structure,annexure_candidate,INE00WC01027_2024,Affle 3i Limited,2024,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE00WC01027_2024
layout_and_structure,annexure_candidate,INE00WC01027_2025,Affle 3i Limited,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE00WC01027_2025
layout_and_structure,annexure_candidate,INE040A01034_2012,HDFC Bank Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE040A01034_2012
layout_and_structure,annexure_candidate,INE040A01034_2013,HDFC Bank Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE040A01034_2013
layout_and_structure,annexure_candidate,INE040A01034_2017,HDFC Bank Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE040A01034_2017
layout_and_structure,annexure_candidate,INE040A01034_2018,HDFC Bank Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE040A01034_2018
layout_and_structure,annexure_candidate,INE040A01034_2024,HDFC Bank Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE040A01034_2024
layout_and_structure,annexure_candidate,INE040A01034_2025,HDFC Bank Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE040A01034_2025
layout_and_structure,annexure_candidate,INE044A01036_2012,Sun Pharmaceutical Industries Limited,2012,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE044A01036_2012
layout_and_structure,annexure_candidate,INE044A01036_2013,Sun Pharmaceutical Industries Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE044A01036_2013
layout_and_structure,annexure_candidate,INE044A01036_2017,Sun Pharmaceutical Industries Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE044A01036_2017
layout_and_structure,annexure_candidate,INE044A01036_2018,Sun Pharmaceutical Industries Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE044A01036_2018
layout_and_structure,annexure_candidate,INE044A01036_2024,Sun Pharmaceutical Industries Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE044A01036_2024
layout_and_structure,annexure_candidate,INE044A01036_2025,Sun Pharmaceutical Industries Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE044A01036_2025
layout_and_structure,annexure_candidate,INE081A01020_2012,Tata Steel Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE081A01020_2012
layout_and_structure,annexure_candidate,INE081A01020_2013,Tata Steel Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE081A01020_2013
layout_and_structure,annexure_candidate,INE081A01020_2017,Tata Steel Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE081A01020_2017
layout_and_structure,annexure_candidate,INE081A01020_2018,Tata Steel Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE081A01020_2018
layout_and_structure,annexure_candidate,INE081A01020_2024,Tata Steel Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE081A01020_2024
layout_and_structure,annexure_candidate,INE081A01020_2025,Tata Steel Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE081A01020_2025
layout_and_structure,annexure_candidate,INE119A01028_2012,Balrampur Chini Mills Limited,2012,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE119A01028_2012
layout_and_structure,annexure_candidate,INE119A01028_2013,Balrampur Chini Mills Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE119A01028_2013
layout_and_structure,annexure_candidate,INE119A01028_2017,Balrampur Chini Mills Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE119A01028_2017
layout_and_structure,annexure_candidate,INE119A01028_2018,Balrampur Chini Mills Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE119A01028_2018
layout_and_structure,annexure_candidate,INE119A01028_2024,Balrampur Chini Mills Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE119A01028_2024
layout_and_structure,annexure_candidate,INE119A01028_2025,Balrampur Chini Mills Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE119A01028_2025
layout_and_structure,annexure_candidate,INE151A01013_2012,Tata Communications Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE151A01013_2012
layout_and_structure,annexure_candidate,INE151A01013_2013,Tata Communications Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE151A01013_2013
layout_and_structure,annexure_candidate,INE151A01013_2017,Tata Communications Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE151A01013_2017
layout_and_structure,annexure_candidate,INE151A01013_2018,Tata Communications Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE151A01013_2018
layout_and_structure,annexure_candidate,INE151A01013_2024,Tata Communications Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE151A01013_2024
layout_and_structure,annexure_candidate,INE151A01013_2025,Tata Communications Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE151A01013_2025
layout_and_structure,annexure_candidate,INE154A01025_2012,ITC Limited,2012,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE154A01025_2012
layout_and_structure,annexure_candidate,INE154A01025_2013,ITC Limited,2013,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE154A01025_2013
layout_and_structure,annexure_candidate,INE154A01025_2017,ITC Limited,2017,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE154A01025_2017
layout_and_structure,annexure_candidate,INE154A01025_2018,ITC Limited,2018,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE154A01025_2018
layout_and_structure,annexure_candidate,INE154A01025_2024,ITC Limited,2024,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE154A01025_2024
layout_and_structure,annexure_candidate,INE154A01025_2025,ITC Limited,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE154A01025_2025
layout_and_structure,annexure_candidate,INE171A01029_2012,The Federal Bank  Limited,2012,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE171A01029_2012
layout_and_structure,annexure_candidate,INE171A01029_2013,The Federal Bank  Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE171A01029_2013
layout_and_structure,annexure_candidate,INE171A01029_2017,The Federal Bank  Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE171A01029_2017
layout_and_structure,annexure_candidate,INE171A01029_2018,The Federal Bank  Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE171A01029_2018
layout_and_structure,annexure_candidate,INE171A01029_2024,The Federal Bank  Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE171A01029_2024
layout_and_structure,annexure_candidate,INE171A01029_2025,The Federal Bank  Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE171A01029_2025
layout_and_structure,annexure_candidate,INE191H01014_2012,PVR INOX Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE191H01014_2012
layout_and_structure,annexure_candidate,INE191H01014_2013,PVR INOX Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE191H01014_2013
layout_and_structure,annexure_candidate,INE191H01014_2017,PVR INOX Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE191H01014_2017
layout_and_structure,annexure_candidate,INE191H01014_2018,PVR INOX Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE191H01014_2018
layout_and_structure,annexure_candidate,INE191H01014_2024,PVR INOX Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE191H01014_2024
layout_and_structure,annexure_candidate,INE191H01014_2025,PVR INOX Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE191H01014_2025
layout_and_structure,annexure_candidate,INE192B01031_2012,Welspun Living Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE192B01031_2012
layout_and_structure,annexure_candidate,INE192B01031_2013,Welspun Living Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE192B01031_2013
layout_and_structure,annexure_candidate,INE192B01031_2017,Welspun Living Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE192B01031_2017
layout_and_structure,annexure_candidate,INE192B01031_2018,Welspun Living Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE192B01031_2018
layout_and_structure,annexure_candidate,INE192B01031_2024,Welspun Living Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE192B01031_2024
layout_and_structure,annexure_candidate,INE192B01031_2025,Welspun Living Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE192B01031_2025
layout_and_structure,annexure_candidate,INE226A01021_2012,Voltas Limited,2012,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE226A01021_2012
layout_and_structure,annexure_candidate,INE226A01021_2013,Voltas Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE226A01021_2013
layout_and_structure,annexure_candidate,INE226A01021_2017,Voltas Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE226A01021_2017
layout_and_structure,annexure_candidate,INE226A01021_2018,Voltas Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE226A01021_2018
layout_and_structure,annexure_candidate,INE226A01021_2024,Voltas Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE226A01021_2024
layout_and_structure,annexure_candidate,INE226A01021_2025,Voltas Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE226A01021_2025
layout_and_structure,annexure_candidate,INE482A01020_2012,CEAT Limited,2012,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE482A01020_2012
