company_id,canonical_name,isin,cin,nse_symbol,bse_scrip,aliases,sector,cap_band,status,alternate_isins,series_type,exchange
INE959C01023,Oriental Aromatics Limited,INE959C01023,,OAL,500078,OAL|ORIENTAL AROMATICS LIMITED|Oriental Aromatics Ltd,,,active,,ordinary,both
INE959D01013,Sovereign Diamonds Ltd,INE959D01013,,,523826,SOVERDIA,,,active,,ordinary,bse
INE960A01017,Shilp Gravures Limited,INE960A01017,,SHILGRAVQ,513709,SHILGRAVQ|Shilp Gravures Ltd|Shilp Gravures Ltd.,,,active,,ordinary,both
INE960B01015,SPARC ELECTREX LIMITED,INE960B01015,,,531370,SPAR|Sparc Electrex Ltd,,,active,,ordinary,bse
INE960E01019,Shiva Global Agro Industries Limited,INE960E01019,,SHIVAAGRO,530433,SHIVAAGRO|Shiva Global Agro Industries Ltd,,,active,,ordinary,both
INE960H01012,Nutech Global Ltd.,INE960H01012,,,531304,NUTECGLOB|Nutech Global Ltd,,,active,,ordinary,bse
INE960Z01014,Raw Edge Industrial Solutions Limited,INE960Z01014,,,541634,RAWEDGE|Raw Edge Industrial Solutions Ltd,,,active,,ordinary,bse
INE961B01013,Kay Power And Paper Ltd,INE961B01013,,,530255,KAYPOWR|Kay Power and Paper Ltd,,,active,,ordinary,bse
INE961D01019,United Drilling Tools Limited,INE961D01019,,UNIDT,522014,UNIDT|United Drilling Tools Ltd|United Drilling Tools Ltd.,,,active,,ordinary,both
INE961E01017,Trade Wings Ltd.,INE961E01017,,,509953,TRADWIN|Trade Wings Ltd,,,active,,ordinary,bse
INE961O01016,Rainbow Childrens Medicare Limited,INE961O01016,,RAINBOW,543524,RAINBOW|Rainbow Children's Medicare Limited|Rainbow Children's Medicare Ltd,,,active,,ordinary,both
INE962B01011,Prag Bosimi Synthetics Ltd.,INE962B01011,,,500192,PRAGBOS|Prag Bosimi Synthetics Ltd,,,active,,ordinary,bse
INE962C01035,Eastern Silk Industries Limited,INE962C01035,,EASTSILK,590022,EASTSILK|Eastern Silk Industries Ltd,,,active,,ordinary,both
INE962E01015,SCOOBEE DAY GARMENTS (INDIA) LIMITED,INE962E01015,,,531234,SCOOBEEDAY|Scoobee Day Garments (India) Ltd,,,active,,ordinary,bse
INE962O01014,VCU Data Management Limited,INE962O01014,,,536672,VCU|VCU Data Management Ltd,,,active,,ordinary,bse
INE962Y01021,Ircon International Limited,INE962Y01021,,IRCON,541956,IRCON|IRCON International Ltd,,,active,,ordinary,both
INE963A01011,Hipolin Ltd.,INE963A01011,,,530853,HIPOLIN|Hipolin Ltd,,,active,,ordinary,bse
INE963C01033,Faze Three Limited,INE963C01033,,FAZE3Q,530079,FAZE3Q|Faze Three Ltd|Faze Three Ltd.,,,active,,ordinary,both
INE964H01014,SEPC Limited,INE964H01014,,SEPC,532945,SEPC|SEPC LIMITED|SEPC Ltd,,,active,,ordinary,both
INE964R01013,REGENCY FINCORP LIMITED,INE964R01013,,,540175,REGENCY|Regency Fincorp Ltd,,,active,,ordinary,bse
INE964W01021,M K Proteins Limited,INE964W01021,,MKPL,543919,M. K. Proteins Ltd|M.K.Proteins Limited|MKPL,,,active,,ordinary,both
INE965B01022,Hybrid Financial Services Limited,INE965B01022,,HYBRIDFIN,500262,HYBRID FINANCIAL SERVICES LIMITED|HYBRIDFIN|Hybrid Financial Services Ltd,,,active,,ordinary,both
INE965C01038,Innovative Tech Pack Ltd,INE965C01038,,,523840,INNOVTEC,,,active,,ordinary,bse
INE965H01011,Siti Networks Limited,INE965H01011,,SITINET,532795,SITICABLE|SITINET|Siti Networks Ltd|WWIL,,,active,,ordinary,both
INE965V01020,Viksit Engineering Ltd,INE965V01020,,,506196,VIKSHEN,,,active,,ordinary,bse
INE965W01036,BMW Ventures Limited,INE965W01036,,BMWVENTLTD,544543,BMW VENTURES LIMITED|BMW Ventures Ltd|BMWVENTLTD,,,active,,ordinary,both
INE966A01022,Dolat Algotech Limited,INE966A01022,,DOLATALGO,505526,DOLAT|DOLAT ALGOTECH LIMITED|DOLATALGO|Dolat Algotech Ltd,,,active,,ordinary,both
INE966C01010,Jainco Projects (India) Ltd.,INE966C01010,,,526865,JAINCO|Jainco Projects India Ltd,,,active,,ordinary,bse
INE966H01019,Zee Media Corporation Limited,INE966H01019,,ZEEMEDIA,532794,ZEEMEDIA|ZEENEWS|Zee Media Corporation Ltd,,,active,,ordinary,both
INE966Q01010,HILIKS TECHNOLOGIES LIMITED,INE966Q01010,,,539697,HILIKS|Hiliks Technologies Ltd,,,active,,ordinary,bse
INE967A01012,Swarnsarita Jewels India Limited,INE967A01012,,SWARNSAR,526365,SWARNSAR|SWARNSARITA JEWELS INDIA LIMITED|Swarnsarita Jewels India Ltd,,,active,,ordinary,both
INE967B01028,SGL Resources Limited,INE967B01028,,SGLRES,526544,SGL RESOURCES LIMITED|SGL Resources Ltd|SGLRES,,,active,,ordinary,both
INE967C01018,Kamat Hotels (I) Limited,INE967C01018,,KAMATHOTEL,526668,KAMATHOTEL|Kamat Hotels (India) Ltd|Kamat Hotels (India) ltd.,,,active,,ordinary,both
INE967G01019,Saraswati Commercial India Limited,INE967G01019,,ZSARACOM,512020,Saraswati Commercial (India) Ltd.|Saraswati Commercial India Ltd|ZSARACOM,,,active,,ordinary,both
INE967H01025,Krishna Institute of Medical Sciences Limited,INE967H01025,,KIMS,543308,KIMS|Krishna Institute of Medical Sciences Ltd,,,active,,ordinary,both
INE967S01014,Mudra Financial Services Ltd.,INE967S01014,,,539819,MUDRA|Mudra Financial Services Ltd,,,active,,ordinary,bse
INE968D01022,Arshiya Limited,INE968D01022,,ARSHIYA,506074,ARSHIYA|Arshiya Ltd,,,active,,ordinary,both
INE968E01012,Capricorn Systems Global Solutions Ltd.,INE968E01012,,,512169,CAPRICORN|Capricorn Systems Global Solutions Ltd,,,active,,ordinary,bse
INE969C01022,Raghuvir Synthetics Ltd.,INE969C01022,,,514316,RAGHUSYN|Raghuvir Synthetics Ltd,,,active,,ordinary,bse
INE969D01012,Ind Bank Housing Ltd,INE969D01012,,,523465,INDBNK,,,active,,ordinary,bse
INE969E01010,YAAN ENTERPRISES LIMITED,INE969E01010,,,538521,YAANENT|Yaan Enterprises Ltd,,,active,,ordinary,bse
INE970C01012,Shree Krishna Paper Mills & Industr,INE970C01012,,,500388,SKPMIL|Shree Krishna Paper Mills & Industries Ltd,,,active,,ordinary,bse
INE970D01010,Loyal Textile Mills Limited,INE970D01010,,LOYALTEX,514036,LOYALTEX|Loyal Textile Mills Ltd|Loyal Textiles Mills Ltd,,,active,,ordinary,both
INE970N01027,Spacenet Enterprises India Limited,INE970N01027,,SPCENET,,,,,active,,ordinary,nse
INE970X01018,Lemon Tree Hotels Limited,INE970X01018,,LEMONTREE,541233,LEMONTREE|Lemon Tree Hotels Ltd,,,active,,ordinary,both
INE971A01014,KONNDOR INDUSTRIES LIMITED,INE971A01014,,,532397,KONNDOR|Konndor Industries Ltd,,,active,,ordinary,bse
INE971E01016,Desh Rakshak Aushdhalaya Ltd.,INE971E01016,,,531521,DESHRAK|Desh Rakshak Aushdhalaya Ltd,,,active,,ordinary,bse
INE971L01029,Kemistar Corporation Limited,INE971L01029,,,531163,KEMISTAR|Kemistar Corporation Ltd,,,active,,ordinary,bse
INE972A01020,Kothari Industrial Corporation Limited,INE972A01020,,KOTIC,509732,KOTIC|Kothari Industrial Corpn. Ltd.|Kothari Industrial Corporation Ltd,,,active,,ordinary,both
INE972C01018,Bhaskar Agrochemicals Ltd.,INE972C01018,,,524534,BHASKAGR|Bhaskar Agrochemicals Ltd,,,active,,ordinary,bse
INE972E01014,Dhruva Capital Services Ltd.,INE972E01014,,,531237,DHRUVCA|Dhruva Capital Services Ltd,,,active,,ordinary,bse
INE972X01022,Vaishali Pharma Limited,INE972X01022,,VAISHALI,,,,,active,,ordinary,nse
INE973A01010,Golden Tobacco Limited,INE973A01010,,GOLDENTOBC,500151,GOLDENTOBC|GTCIND|Golden Tobacco Ltd|Golden Tobacco Ltd.,,,active,,ordinary,both
INE973B01026,ISF LIMITED,INE973B01026,,,526859,ISF Ltd|ISFL,,,active,,ordinary,bse
INE973X01012,Poojawestern Metaliks Limited,INE973X01012,,,540727,POOJA|Poojawestern Metaliks Ltd,,,active,,ordinary,bse
INE974B01016,Cheviot Company Limited,INE974B01016,,CHEVIOT,526817,CHEVIOT|Cheviot Co.Ltd.|Cheviot Company Ltd,,,active,,ordinary,both
INE974X01010,Tube Investments of India Limited,INE974X01010,,TIINDIA,540762,TIINDIA|Tube Investments of India Ltd,,,active,,ordinary,both
INE974Z01015,Priti International Limited,INE974Z01015,,PRITI,,,,,active,,ordinary,nse
INE975C01011,Chordia Food Products Ltd,INE975C01011,,,519475,CHORDIA,,,active,,ordinary,bse
INE975G01012,IL&FS Transportation Networks Limited,INE975G01012,,IL&FSTRANS,533177,IL&FS Transportation Networks Ltd|IL&FSTRANS|ILFSTRANS,,,active,,ordinary,both
INE975Z01012,DAPS ADVERTISING LIMITED,INE975Z01012,,,543651,DAPS|DAPS Advertising Ltd,,,active,,ordinary,bse
INE976A01021,West Coast Paper Mills Limited,INE976A01021,,WSTCSTPAPR,500444,WSTCSTPAPR|West Coast Paper Mills Ltd,,,active,,ordinary,both
INE976E01023,Foods & Inns Limited,INE976E01023,,FOODSIN,507552,FOODSIN|Foods & Inns Ltd|Foods & Inns Ltd.,,,active,,ordinary,both
INE976G01028,RBL Bank Limited,INE976G01028,,RBLBANK,540065,RBL Bank Ltd|RBLBANK,,,active,,ordinary,both
INE976H01018,LEHAR FOOTWEARS LIMITED,INE976H01018,,,532829,LEHAR|Lehar Footwears Ltd,,,active,,ordinary,bse
INE976I01016,Tata Capital Limited,INE976I01016,,TATACAP,544574,TATACAP|Tata Capital Ltd,,,active,,ordinary,both
INE976R01033,Agi Infra Limited,INE976R01033,,AGIIL,539042,AGI Infra Limited|AGI Infra Ltd|AGIIL,,,active,,ordinary,both
INE976T01013,Sagardeep Alloys Limited,INE976T01013,,SAGARDEEP,,,,,active,,ordinary,nse
INE977E01013,Frontier Capital Limited,INE977E01013,,,508980,FRONTCAP|Frontier Capital Ltd,,,active,,ordinary,bse
INE977F01010,Dhanlaxmi Cotex Ltd.,INE977F01010,,,512485,DHANCOT|Dhanlaxmi Cotex Ltd,,,active,,ordinary,bse
INE977M01024,HBG HOTELS LIMITED,INE977M01024,,,537839,HBG Hotels Ltd|HBGHOTELS,,,active,,ordinary,bse
INE977Y01011,Brand Concepts Limited,INE977Y01011,,BCONCEPTS,543442,BCONCEPTS|Brand Concepts Ltd,,,active,,ordinary,both
INE978A01027,Heritage Foods Limited,INE978A01027,,HERITGFOOD,519552,HERITGFOOD|Heritage Foods Ltd,,,active,,ordinary,both
INE978G01016,SPL Industries Limited,INE978G01016,,SPLIL,532651,SPL INDUSTRIES LIMITED|SPL Industries Ltd|SPLIL,,,active,,ordinary,both
INE978L01016,Sarvamangal Mercantile Co. Ltd.,INE978L01016,,,506190,Sarvamangal Mercantile Company Ltd|ZSARVAMA,,,active,,ordinary,bse
INE978V01015,Tanvi Foods (India) Limited,INE978V01015,,,540332,TANVI|Tanvi Foods (India) Ltd,,,active,,ordinary,bse
INE979A01025,Saregama India Limited,INE979A01025,,SAREGAMA,532163,GRAMOPHONE|SAREGAMA|Saregama India Ltd|Saregama India Ltd.,,,active,,ordinary,both
INE979B01015,Hawkins Cookers Limited,INE979B01015,,HAWKINCOOK,508486,HAWKINCOOK|Hawkins Cooker Ltd.|Hawkins Cookers Ltd,,,active,,ordinary,both
INE979D01011,Kush Industries Limited,INE979D01011,,,514240,KUSHIND|Kush Industries Ltd,,,active,,ordinary,bse
INE979R01011,Shyam Century Ferrous Limited,INE979R01011,,SHYAMCENT,539252,SHYAMCENT|Shyam Century Ferrous Ltd,,,active,,ordinary,both
INE980D01019,Uniroyal Industries Ltd,INE980D01019,,,521226,UNIROYAL,,,active,,ordinary,bse
INE980O01024,Jyoti CNC Automation Limited,INE980O01024,,JYOTICNC,544081,JYOTICNC|Jyoti CNC Automation Ltd,,,active,,ordinary,both
INE980Y01015,South West Pinnacle Exploration Limited,INE980Y01015,,SOUTHWEST,543986,SOUTHWEST|South West Pinnacle Exploration Ltd,,,active,,ordinary,both
INE981C01019,Shree Vatsaa Finance & Leasing Ltd.,INE981C01019,,,532007,SHVFL|Shree Vatsaa Finance & leasing Ltd,,,active,,ordinary,bse
INE982B01027,ADF Foods Limited,INE982B01027,,ADFFOODS,519183,ADF Foods Limited.|ADFFOODS|Adf Foods Ltd,,,active,,ordinary,both
INE982C01033,HOMRE LIMITED,INE982C01033,,,523387,HOM|HOMRE Ltd,,,active,,ordinary,bse
INE982F01036,Hathway Cable & Datacom Limited,INE982F01036,,HATHWAY,533162,HATHWAY|Hathway Cable & Datacom Ltd,,,active,,ordinary,both
INE982J01020,One 97 Communications Limited,INE982J01020,,PAYTM,543396,One 97 Communications Ltd|PAYTM,,,active,,ordinary,both
INE982Q01017,HANMAN FIT LIMITED,INE982Q01017,,,538731,HANMAN|Hanman Fit Ltd,,,active,,ordinary,bse
INE982V01025,Jet Freight Logistics Limited,INE982V01025,,JETFREIGHT,543420,JETFREIGHT|Jet Freight Logistics Ltd,,,active,,ordinary,both
INE983C01015,Ludlow Jute & Specialities Ltd,INE983C01015,,,526179,LUDLOWJUT,,,active,,ordinary,bse
INE984B01023,Integra Engineering India Ltd.,INE984B01023,,,505358,INTEGRAEN|Integra Engineering India Ltd,,,active,,ordinary,bse
INE984E01035,Vivanza Biosciences Limited,INE984E01035,,,530057,VIVANZA|Vivanza Biosciences Ltd,,,active,,ordinary,bse
INE985A01022,Sinclairs Hotels Limited,INE985A01022,,SINCLAIR,523023,SINCLAIR|SINCLAIRS HOTELS LIMITED|Sinclairs Hotels Ltd,,,active,,ordinary,both
INE985Q01010,SRI AMARNATH FINANCE LIMITED,INE985Q01010,,,538863,AMARNATH|Sri Amarnath Finance Ltd,,,active,,ordinary,bse
INE985S01024,Teamlease Services Limited,INE985S01024,,TEAMLEASE,539658,TEAMLEASE|TeamLease Services Limited|TeamLease Services Ltd,,,active,,ordinary,both
INE985W01018,Creative Newtech Limited,INE985W01018,,CNL,544631,CNL|CREATIVE|CREATIVE NEWTECH LIMITED|Creative Newtech Ltd,,,active,,ordinary,both
INE986A01012,Bilcare Limited,INE986A01012,,BI,526853,BI|Bilcare Ltd|Bilcare Ltd.,,,active,,ordinary,both
INE986B01044,Radhe Developers (India) ltd.,INE986B01044,,,531273,RADHEDE|Radhe Developers India Ltd,,,active,,ordinary,bse
INE986W01016,GURU KRUPA GEMS AND JEWELLERY LIMITED,INE986W01016,,,540545,GKL|Guru Krupa Gems and Jewellery Ltd,,,active,,ordinary,bse
INE987A01010,Makers Laboratories Limited,INE987A01010,,MAKERSL,506919,MAKERSL|Makers Laboratories Ltd|Makers Laboratories Ltd.,,,active,,ordinary,both
INE987B01026,Natco Pharma Limited,INE987B01026,,NATCOPHARM,524816,NATCOPHARM|Natco Pharma Ltd|Natco Pharma Ltd.,,,active,,ordinary,both
INE987E01012,Jeet Machine Tools Ltd.,INE987E01012,,,513012,Jeet Machine Tools Ltd|ZJEETMAC,,,active,,ordinary,bse
INE987S01020,KSH International Limited,INE987S01020,,KSHINTL,544664,KSH INTERNATIONAL LIMITED|KSH International Ltd|KSHINTL,,,active,,ordinary,both
INE988D01012,Rishi Laser  Ltd.,INE988D01012,,,526861,RISHILASE|Rishi Laser Ltd,,,active,,ordinary,bse
INE988S01028,Apeejay Surrendra Park Hotels Limited,INE988S01028,,PARKHOTELS,544111,Apeejay Surrendra Park Hotels Ltd|PARKHOTELS,,,active,,ordinary,both
INE989A01032,Sanghvi Movers Limited,INE989A01032,,SANGHVIMOV,530073,SANGHVIMOV|Sanghvi Movers Ltd|Sanghvi Movers Ltd.,,,active,,ordinary,both
INE989C01038,Diamond Power Infrastructure Limited,INE989C01038,,DIACABS,522163,DIACABS|Diamond Power Infrastructure Ltd,,,active,,ordinary,both
INE989D01010,Rishi Techtex Limited,INE989D01010,,,523021,RISHITECH|Rishi Techtex Ltd,,,active,,ordinary,bse
INE989J01017,AMPVOLTS LIMITED,INE989J01017,,,535719,AMPVOLTS|Ampvolts Ltd,,,active,,ordinary,bse
INE989S01042,Ontic Finserve Limited,INE989S01042,,,540386,ONTIC|Ontic Finserve Ltd,,,active,,ordinary,bse
INE990E01016,Jupiter Industries & Leasing Ltd.,INE990E01016,,,507987,JPTRLES|Jupiter Industries & Leasing Ltd,,,active,,ordinary,bse
INE990S01016,Amrapali Fincap Limited,INE990S01016,,,539265,AMRAFIN|Amrapali Fincap Ltd,,,active,,ordinary,bse
INE991A01020,Amforge Industries Ltd.,INE991A01020,,,513117,AMFORG|Amforge Industries Ltd,,,active,,ordinary,bse
INE991B01010,Kothari Fermanatation & Biochem Ltd,INE991B01010,,,507474,KFBL|Kothari Fermentation & Biochem Ltd,,,active,,ordinary,bse
INE991I01015,Aspinwall and Company Limited,INE991I01015,,ASPINWALL,,,,,active,,ordinary,nse
INE992I01013,Starteck Finance Limited,INE992I01013,,STARTECK,512381,STARTECK|STARTECK FINANCE LIMITED|Starteck Finance Ltd,,,active,,ordinary,both
INE993A01026,Man Industries (India) Limited,INE993A01026,,MANINDS,513269,MANALUMN|MANINDS|Man Industries (India) Ltd,,,active,,ordinary,both
INE993I01029,Enbee Trade & Finance Ltd.,INE993I01029,,,512441,ENBETRD|Enbee Trade & Finance Ltd,,,active,,ordinary,bse
INE994B01014,Bharat Immunologicals & Biologicals,INE994B01014,,,524663,BIBCL|Bharat Immunologicals & Biologicals Corporation Ltd,,,active,,ordinary,bse
INE994D01010,Aeonx Digital Technology Limited,INE994D01010,,,524594,AEONXDIGI|Aeonx Digital Technology Ltd,,,active,,ordinary,bse
INE994E01018,3B Blackbio Dx Limited,INE994E01018,,3BBLACKBIO,532067,3B BlackBio Dx Limited|3B BlackBio Dx Ltd|3BBLACKBIO,,,active,,ordinary,both
INE994N01019,MALT LAND DISTILLERIES LIMITED,INE994N01019,,,539560,MALTLAND|Malt Land Distilleries Ltd,,,active,,ordinary,bse
INE994R01028,CRYSTAL BUSINESS SYSTEM LIMITED,INE994R01028,,,540821,CRYSTAL|Crystal Business System Ltd,,,active,,ordinary,bse
INE995A01013,Gravity (India) Ltd.,INE995A01013,,,532015,GRAVITY|Gravity India Ltd,,,active,,ordinary,bse
INE995D01025,Chembond Material Technologies Limited,INE995D01025,,CHEMBOND,530871,CHEMBOND|Chembond Material Technologies Ltd,,,active,,ordinary,both
INE995S01015,Niva Bupa Health Insurance Company Limited,INE995S01015,,NIVABUPA,544286,NIVA BUPA HEALTH INSURANCE COMPANY LIMITED|NIVABUPA|Niva Bupa Health Insurance Company Ltd,,,active,,ordinary,both
INE995U01011,Sarda Proteins Ltd,INE995U01011,,,519242,SRDAPRT,,,active,,ordinary,bse
INE997C01015,Goenka Business & Finance Limited,INE997C01015,,,538787,GBFL|Goenka Business & Finance Ltd,,,active,,ordinary,bse
INE997D01021,Newtime Infrastructure Limited,INE997D01021,,,531959,NEWINFRA|Newtime Infrastructure Ltd,,,active,,ordinary,bse
INE997I01012,Shri Krishna Devcon Limited,INE997I01012,,SHRIKRISH,531080,SHRIKRISH|Shri Krishna Devcon Ltd,,,active,,ordinary,both
INE997Y01027,Mittal Life Style Limited,INE997Y01027,,MITTAL,,,,,active,,ordinary,nse
INE998D01011,Jayabharat Credit Ltd.,INE998D01011,,,501311,JAYBHCR|Jayabharat Credit Ltd,,,active,,ordinary,bse
INE998H01012,Oriental Trimex Limited,INE998H01012,,ORIENTALTL,532817,ORIENTALTL|OTL|Oriental Trimex Ltd,,,active,,ordinary,both
INE998I01010,Mahindra Holidays & Resorts India Limited,INE998I01010,,MHRIL,533088,MHRIL|Mahindra Holidays & Resorts India Ltd,,,active,,ordinary,both
INE999A01023,Ksb Limited,INE999A01023,,KSB,500249,KSB|KSB LIMITED|KSB Ltd|KSBPUMPS,,,active,,ordinary,both
INE999K01014,Orient Green Power Company Limited,INE999K01014,,GREENPOWER,533263,GREENPOWER|Orient Green Power Company Ltd,,,active,,ordinary,both
INF082J01499,Quantum Asset Management Co. Pvt. Ltd.,INF082J01499,,,590110,QNIFTY|Quantum Nifty 50 ETF,,,active,,other,bse
INF0QA701714,Bajaj Finserv Mutual Fund,INF0QA701714,,,544093,BANK10BETF|BANKBETF|Bajaj Finserv BSE Top 10 Banks ETF|Bajaj Finserv Nifty 50 ETF|Bajaj Finserv Nifty Bank ETF|NIFTYBETF,,,active,INF0QA701722|INF0QA701CI0,other,bse
INF0R8F01059,Zerodha Mutual Fund,INF0R8F01059,,,544193,MID150CASE|NIFTYCASE|SML100CASE|TOP100CASE|ZERODHA NIFTY 100 ETF|ZERODHA NIFTY MIDCAP 150 ETF|Zerodha Nifty 50 ETF|Zerodha Nifty Smallcap 100 ETF,,,active,INF0R8F01067|INF0R8F01141|INF0R8F01166,other,bse
INF109K012R6,ICICI Prudential Mutual Fund,INF109K012R6,,,537007,ALPL30IETF|AUTOIETF|BANKIETF|BHARAT 22 ETF - ICICI Prudential AMC|BSE500IETF|COMMOIETF|CONSUMIETF|EVIETF|FINIETF|FMCGIETF|HEALTHIETF|ICICI Prudential BSE 500 ETF|ICICI Prudential BSE Insurance ETF|ICICI Prudential BSE Midcap Select ETF|ICICI Prudential BSE Sensex ETF|ICICI Prudential Nifty 100 ETF|ICICI Prudential Nifty 100 Low Volatility 30 ETF|ICICI Prudential Nifty 200 Momentum 30 ETF|ICICI Prudential Nifty 200 Quality 30 ETF|ICICI Prudential Nifty 50 ETF|ICICI Prudential Nifty Alpha Low- Volatility 30 ETF|ICICI Prudential Nifty Auto ETF|ICICI Prudential Nifty Bank ETF|ICICI Prudential Nifty Commodities ETF|ICICI Prudential Nifty EV & New Age Automotive ETF|ICICI Prudential Nifty FMCG ETF|ICICI Prudential Nifty Financial Services Ex-Bank ETF|ICICI Prudential Nifty Healthcare ETF|ICICI Prudential Nifty IT ETF|ICICI Prudential Nifty India Consumption ETF|ICICI Prudential Nifty Infrastructure ETF|ICICI Prudential Nifty Metal ETF|ICICI Prudential Nifty Midcap 150 ETF|ICICI Prudential Nifty Next 50 ETF|ICICI Prudential Nifty Oil & Gas ETF|ICICI Prudential Nifty PSU Bank ETF|ICICI Prudential Nifty Private Bank ETF|ICICI Prudential Nifty Smallcap 250 ETF|ICICI Prudential Nifty Top 15 Equal Weight ETF|ICICI Prudential Nifty200 Value 30 ETF|ICICI Prudential Nifty50 Value 20 ETF|ICICIB22|INFRAIETF|INSUREIETF|ISIFAAFDG|ISIFAAFG|ISIFHLSDG|ISIFHLSG|ITIETF|LOWVOLIETF|METALIETF|MIDCAPIETF|MIDSELIETF|MOM30IETF|NEXT50IETF|NIF100IETF|NIFTYIETF|NV20IETF|OILIETF|PSUBNKIETF|PVTBANIETF|QUAL30IETF|SENSEXIETF|SMALLIETF|TOP15IETF|VAL30IETF|iSIF Active Asset Allocator Long-Short Fund - Direct Plan - Growth|iSIF Active Asset Allocator Long-Short Fund - Growth|iSIF Hybrid Long-Short Fund - Direct Plan - Growth|iSIF Hybrid Long-Short Fund - Growth,,,active,INF109K1A153|INF109K1A344|INF109K1A476|INF109K1A567|INF109K30018|INF109K30026|INF109K30059|INF109K30067|INF109KB15Y7|INF109KC10S8|INF109KC10V2|INF109KC10W0|INF109KC11V0|INF109KC11W8|INF109KC15I8|INF109KC16E5|INF109KC16I6|INF109KC16V9|INF109KC16X5|INF109KC17C7|INF109KC17L8|INF109KC17V7|INF109KC18U7|INF109KC18V5|INF109KC18W3|INF109KC19O8|INF109KC19U5|INF109KC19V3|INF109KC19W1|INF109KC1NS5|INF109KC1Q72|INF109KC1V42|INF109KC1V59|INF346A01034,other,bse
INF174K014P6,Kotak Mahindra Mutual Fund,INF174K014P6,,,537708,INSIFHLSDG|INSIFHLSDR|INSIFHLSRD|INSIFHLSRG|INSIFHLSRR|Infinity Hybrid Long-Short Fund Direct Growth|Infinity Hybrid Long-Short Fund-Direct- IDCW Reinvestment|Infinity Hybrid Long-Short Fund-Regular - IDCW Payout|Infinity Hybrid Long-Short Fund-Regular-Growth|Infinity Hybrid Long-Short Fund-Regular-IDCW Reinvestment|Kotak Nifty 50 ETF|Kotak S&P BSE Sensex ETF|NIFTY1|SENSEX1,,,active,INF174K30012|INF174K30038|INF174K30046|INF174K30053|INF174K30061|INF174KA1JD7,other,bse
INF174KA1A86,Kotak Mahindra Mutual Fund - Permitted,INF174KA1A86,,,590107,ALPHA|BANKNIFTY1|Kotak Nifty Alpha 50 ETF|Kotak Nifty Bank ETF|Kotak Nifty PSU Bank ETF|PSUBANK,,,active,INF174KA1IA5|INF174KA1ZB7,other,bse
INF179KC1965,HDFC Mutual Fund,INF179KC1965,,,539516,HDFC BSE 500 ETF|HDFC BSE SENSEX ETF|HDFC NIFTY 100 ETF|HDFC NIFTY 50 ETF|HDFC NIFTY Growth Sectors 15 ETF|HDFC NIFTY IT ETF|HDFC NIFTY Midcap 150 ETF|HDFC NIFTY Private Bank ETF|HDFC NIFTY Smallcap 250 ETF|HDFC NIFTY100 Low Volatility 30 ETF|HDFC NIFTY100 Quality 30 ETF|HDFC NIFTY200 Momentum 30 ETF|HDFC NIFTY50 Value 20 ETF|HDFC Nifty Banking ETF|HDFC Nifty Metal ETF|HDFC Nifty PSU Bank ETF|HDFCBSE500|HDFCGROWTH|HDFCLOWVOL|HDFCMID150|HDFCMOMENT|HDFCNEXT50|HDFCNIF100|HDFCNIFBAN|HDFCNIFIT|HDFCNIFTY|HDFCNIMEG|HDFCPSUBK|HDFCPVTBAN|HDFCQUAL|HDFCSENSEX|HDFCSML250|HDFCVALUE,,,active,INF179KC1DJ0|INF179KC1DK8|INF179KC1DL6|INF179KC1EZ4|INF179KC1FB2|INF179KC1HR4|INF179KC1HS2|INF179KC1HT0|INF179KC1HU8|INF179KC1HV6|INF179KC1HW4|INF179KC1HX2|INF179KC1HY0|INF179KC1HZ7|INF179KC1IA8|INF179KC1KT4,other,bse
