document_id,company_id,company,FY,physical_page,source_pdf_sha256,page_width,page_height,raster_image_count,largest_raster_area_fraction,total_raster_area_fraction,full_page_raster,dominant_raster_image,native_text_present,estimated_dpi_width,estimated_dpi_height,estimated_dpi,dpi_status,skew_angle,skew_status,skew_method,skew_confidence,contrast,contrast_status,contrast_method,noise_speckle,noise_status,noise_method,blur,blur_status,blur_method,scan_quality,scan_quality_rule_version,measurement_status,analysis_resolution,preprocessing_version,provenance,reason_codes,image_index,image_xref,image_bbox
INE226A01021_2017,INE226A01021,Voltas Limited,2017,8,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,576.24,720.08,4,0.108,0.3187,False,xref_48_idx_2,False,129.99,130.19,129.99,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,partial_raster,,2,48,"302.5,133.6,518.5,341.0"
INE226A01021_2017,INE226A01021,Voltas Limited,2017,9,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,577.69,720.75,4,0.0841,0.34,False,xref_65_idx_3,False,100.24,100.27,100.24,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,partial_raster,,3,65,"305.8,150.7,520.6,313.7"
INE226A01021_2017,INE226A01021,Voltas Limited,2017,10,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,576.24,720.08,4,0.0687,0.3,False,xref_70_idx_1,False,129.91,130.08,129.91,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,partial_raster,,1,70,"70.4,532.7,287.7,663.9"
INE226A01021_2017,INE226A01021,Voltas Limited,2017,11,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,576.24,720.08,4,0.0636,0.32,False,xref_79_idx_3,False,129.99,130.5,129.99,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,partial_raster,,3,79,"302.9,534.7,519.4,656.6"
INE226A01021_2017,INE226A01021,Voltas Limited,2017,12,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,13,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,14,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,15,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,16,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,17,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,18,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,19,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,20,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,21,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,22,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,23,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,24,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,25,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,26,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,27,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,28,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,29,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,30,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,31,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,32,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,33,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,34,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,35,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,36,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,37,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,38,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,39,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,40,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,41,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,42,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,43,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,44,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,45,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,46,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,47,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,48,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,49,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,50,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,51,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,52,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,53,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,54,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
INE226A01021_2017,INE226A01021,Voltas Limited,2017,55,4dff5dd592bd347194798f9e25e96f3531db7a5d0961fb6434544a4f0234e6bf,662.69,806.69,0,0.0,0.0,False,,True,,,,not_applicable,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,,,,
