observation_id,company_id,company_name,FY,expected,discovered,downloaded,identity_verified,mda_located,accepted,first_failed_stage,first_failed_reason_code,secondary_reason_codes,authoritative_artifact_id,authoritative_artifact_sha256,discovery_source_ids,discovery_source_types,era,cap_band,exchange,universe_rule_version,era_definition_version,cap_band_definition_version,exchange_definition_version,data_cutoff_timestamp,terminal_state
INE005E01013::FY2025,INE005E01013,Ekansh Concepts Limited,2025,True,True,True,True,True,True,,,,22d87e86093fe19cc7250f3a282dc9bff3536ac5fe4b2bde81fca1f73a29e7c5,22d87e86093fe19cc7250f3a282dc9bff3536ac5fe4b2bde81fca1f73a29e7c5,4cdf0370ee|7bd13139c3,bse,E6_BRSR_FY2023-2025,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE006C01015::FY2010,INE006C01015,K.Z.Leasing & Finance Ltd.,2010,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,33c9827952,bse,E1_pre2013_FY2010-2012,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE006C01015::FY2011,INE006C01015,K.Z.Leasing & Finance Ltd.,2011,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,ba0e1dd5bc,bse,E1_pre2013_FY2010-2012,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE006C01015::FY2012,INE006C01015,K.Z.Leasing & Finance Ltd.,2012,True,True,True,True,True,False,ACCEPTANCE,span_truncated,,2bac9f14c400ea136247d2e16cc9da8826f7b773c31de7e148db1cbd1190a2db,2bac9f14c400ea136247d2e16cc9da8826f7b773c31de7e148db1cbd1190a2db,5004d229ce,bse,E1_pre2013_FY2010-2012,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
INE006C01015::FY2013,INE006C01015,K.Z.Leasing & Finance Ltd.,2013,True,True,True,True,True,True,,,,1293abc0a3835396a6c82d1dd327d076ae350dc7a64d49bf682dba0602d05fc0,1293abc0a3835396a6c82d1dd327d076ae350dc7a64d49bf682dba0602d05fc0,90f4945901,bse,E2_BRreport_FY2013-2014,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE006C01015::FY2014,INE006C01015,K.Z.Leasing & Finance Ltd.,2014,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,bb85be420b,bse,E2_BRreport_FY2013-2014,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE006C01015::FY2015,INE006C01015,K.Z.Leasing & Finance Ltd.,2015,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,d0060b2805,bse,E3_CompaniesAct2013_FY2015,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE006C01015::FY2016,INE006C01015,K.Z.Leasing & Finance Ltd.,2016,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,6f42390d28,bse,E4_IndAS_FY2016-2019,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE006C01015::FY2017,INE006C01015,K.Z.Leasing & Finance Ltd.,2017,True,True,True,True,True,True,,,,f3b1f24c7beb87cf4e001e452cdaf1e936bc6c632aea1ef3b25885ba90ba9fff,f3b1f24c7beb87cf4e001e452cdaf1e936bc6c632aea1ef3b25885ba90ba9fff,0f635e54ee,bse,E4_IndAS_FY2016-2019,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE006C01015::FY2018,INE006C01015,K.Z.Leasing & Finance Ltd.,2018,True,True,True,True,True,False,ACCEPTANCE,source_shredded,span_truncated,79ffd006fc0fc6b8d97c28e00fa4f9eae09d63f6b84df1b48d15d2faf19bcfec,79ffd006fc0fc6b8d97c28e00fa4f9eae09d63f6b84df1b48d15d2faf19bcfec,0bb3c13c34,bse,E4_IndAS_FY2016-2019,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
INE006C01015::FY2019,INE006C01015,K.Z.Leasing & Finance Ltd.,2019,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,681c4c76d0,bse,E4_IndAS_FY2016-2019,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE006C01015::FY2020,INE006C01015,K.Z.Leasing & Finance Ltd.,2020,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,f0ed2a60c1,bse,E5_MandatedRatios_FY2020-2022,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE006C01015::FY2021,INE006C01015,K.Z.Leasing & Finance Ltd.,2021,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,d5118a74cd,bse,E5_MandatedRatios_FY2020-2022,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE006C01015::FY2022,INE006C01015,K.Z.Leasing & Finance Ltd.,2022,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,216ae4dfd1,bse,E5_MandatedRatios_FY2020-2022,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE006C01015::FY2023,INE006C01015,K.Z.Leasing & Finance Ltd.,2023,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,a6fe4c8830,bse,E6_BRSR_FY2023-2025,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE006C01015::FY2024,INE006C01015,K.Z.Leasing & Finance Ltd.,2024,True,True,True,True,True,True,,,,630adfbb19a1f021a2353d6f92831bdb4deec4ac32005be839ac336ba6da8902,630adfbb19a1f021a2353d6f92831bdb4deec4ac32005be839ac336ba6da8902,b43eb59cc6,bse,E6_BRSR_FY2023-2025,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE006C01015::FY2025,INE006C01015,K.Z.Leasing & Finance Ltd.,2025,True,True,True,True,True,True,,,,445f0d7dc6b77177994abb8d1aecd92c6ddac70f71b7d21bfa232bc6e524610f,445f0d7dc6b77177994abb8d1aecd92c6ddac70f71b7d21bfa232bc6e524610f,f98b55435d,bse,E6_BRSR_FY2023-2025,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE001O01029::FY2010,INE001O01029,Risa International Limited,2010,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,880bb1ad9c,bse,E1_pre2013_FY2010-2012,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001O01029::FY2011,INE001O01029,Risa International Limited,2011,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,2872ccf7b3,bse,E1_pre2013_FY2010-2012,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001O01029::FY2012,INE001O01029,Risa International Limited,2012,True,True,True,True,True,True,,,,9f97d060e4ea6dc5435edc1e758bcf83f38247880952e872c5465ad814069ee6,9f97d060e4ea6dc5435edc1e758bcf83f38247880952e872c5465ad814069ee6,ae7e8764a6,bse,E1_pre2013_FY2010-2012,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE001O01029::FY2013,INE001O01029,Risa International Limited,2013,True,True,True,True,True,True,,,,3f8c94f2ccc212bbe21873647892c51e7a83ddd9c98ce4f0eeadc0e96be9383e,3f8c94f2ccc212bbe21873647892c51e7a83ddd9c98ce4f0eeadc0e96be9383e,310d910a58,bse,E2_BRreport_FY2013-2014,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE001O01029::FY2014,INE001O01029,Risa International Limited,2014,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,19f77ea3ee,bse,E2_BRreport_FY2013-2014,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001O01029::FY2015,INE001O01029,Risa International Limited,2015,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,37e1e5ba04,bse,E3_CompaniesAct2013_FY2015,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001O01029::FY2016,INE001O01029,Risa International Limited,2016,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,1505b6715e,bse,E4_IndAS_FY2016-2019,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001O01029::FY2017,INE001O01029,Risa International Limited,2017,True,True,True,True,True,True,,,,81f182a29e1321adae44e7022763374fefd9b3fad75d51f94c8ef34b85f5e4f3,81f182a29e1321adae44e7022763374fefd9b3fad75d51f94c8ef34b85f5e4f3,25255b024a,bse,E4_IndAS_FY2016-2019,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE001O01029::FY2018,INE001O01029,Risa International Limited,2018,True,True,True,True,True,False,ACCEPTANCE,source_shredded,span_truncated,07d7ef68807f64353f662e3bbd38b9e1a76e9c448307381ed41ceee241c788a7,07d7ef68807f64353f662e3bbd38b9e1a76e9c448307381ed41ceee241c788a7,d806233b64,bse,E4_IndAS_FY2016-2019,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
INE001O01029::FY2019,INE001O01029,Risa International Limited,2019,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,0f8cc6e9b2,bse,E4_IndAS_FY2016-2019,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001O01029::FY2020,INE001O01029,Risa International Limited,2020,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,10299f35f7,bse,E5_MandatedRatios_FY2020-2022,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001O01029::FY2021,INE001O01029,Risa International Limited,2021,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,88ecc0ec34,bse,E5_MandatedRatios_FY2020-2022,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001O01029::FY2022,INE001O01029,Risa International Limited,2022,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,6f7b2afa30,bse,E5_MandatedRatios_FY2020-2022,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001O01029::FY2023,INE001O01029,Risa International Limited,2023,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,450799a8e2|9e5d0f21e7,bse,E6_BRSR_FY2023-2025,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE001O01029::FY2024,INE001O01029,Risa International Limited,2024,True,True,True,True,True,True,,,,22b287d7c3e3306dcb741a0e2551d5ad7d1dfb4670aca4ecda4d9156bc8a8630,22b287d7c3e3306dcb741a0e2551d5ad7d1dfb4670aca4ecda4d9156bc8a8630,51fc3b5ccc,bse,E6_BRSR_FY2023-2025,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE001O01029::FY2025,INE001O01029,Risa International Limited,2025,True,True,True,True,True,True,,,,b94f484e5c56c1a354763aab059fd81c53e867128c2f321ec5fdf51a401b2606,b94f484e5c56c1a354763aab059fd81c53e867128c2f321ec5fdf51a401b2606,8e033f2250|bdf3bcbe51,bse,E6_BRSR_FY2023-2025,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE002B01016::FY2010,INE002B01016,MADALA HOLDINGS LIMITED,2010,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,e5c15cc70c,bse,E1_pre2013_FY2010-2012,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002B01016::FY2011,INE002B01016,MADALA HOLDINGS LIMITED,2011,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,227602aafb,bse,E1_pre2013_FY2010-2012,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002B01016::FY2012,INE002B01016,MADALA HOLDINGS LIMITED,2012,True,True,True,True,True,True,,,,eab8aa48f124b68ab28a362ded5f6e46331154125654bd629c4942aba9aaae2e,eab8aa48f124b68ab28a362ded5f6e46331154125654bd629c4942aba9aaae2e,deda03c462,bse,E1_pre2013_FY2010-2012,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE002B01016::FY2013,INE002B01016,MADALA HOLDINGS LIMITED,2013,True,True,True,True,True,True,,,,e9260e0004a0acea803a172956029d231b7dee6aa184dbf222f582da173ed9ce,e9260e0004a0acea803a172956029d231b7dee6aa184dbf222f582da173ed9ce,ac74266e15,bse,E2_BRreport_FY2013-2014,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE002B01016::FY2014,INE002B01016,MADALA HOLDINGS LIMITED,2014,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,c48bb37948,bse,E2_BRreport_FY2013-2014,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002B01016::FY2015,INE002B01016,MADALA HOLDINGS LIMITED,2015,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,d2f3a45662,bse,E3_CompaniesAct2013_FY2015,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002B01016::FY2016,INE002B01016,MADALA HOLDINGS LIMITED,2016,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,087131cee0,bse,E4_IndAS_FY2016-2019,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002B01016::FY2017,INE002B01016,MADALA HOLDINGS LIMITED,2017,True,True,True,True,True,True,,,,760754d9348d868700c6afe3a99e365241a5e0bcbe20f2930f9c7b24a417ffdb,760754d9348d868700c6afe3a99e365241a5e0bcbe20f2930f9c7b24a417ffdb,a0a5433e48,bse,E4_IndAS_FY2016-2019,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE002B01016::FY2018,INE002B01016,MADALA HOLDINGS LIMITED,2018,True,True,True,True,True,True,,,,84dc91e82accd8ec6cd972fc26c149df1a90cd5aaf30c97d3579cb49cf4df2e4,84dc91e82accd8ec6cd972fc26c149df1a90cd5aaf30c97d3579cb49cf4df2e4,0be1e5e5b8,bse,E4_IndAS_FY2016-2019,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE002B01016::FY2019,INE002B01016,MADALA HOLDINGS LIMITED,2019,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,d900557c87,bse,E4_IndAS_FY2016-2019,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002B01016::FY2020,INE002B01016,MADALA HOLDINGS LIMITED,2020,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,9177c632a7,bse,E5_MandatedRatios_FY2020-2022,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002B01016::FY2021,INE002B01016,MADALA HOLDINGS LIMITED,2021,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,bb5bede52e,bse,E5_MandatedRatios_FY2020-2022,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002B01016::FY2022,INE002B01016,MADALA HOLDINGS LIMITED,2022,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,ab99d47a28,bse,E5_MandatedRatios_FY2020-2022,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002B01016::FY2023,INE002B01016,MADALA HOLDINGS LIMITED,2023,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,52ae856b26,bse,E6_BRSR_FY2023-2025,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002B01016::FY2024,INE002B01016,MADALA HOLDINGS LIMITED,2024,True,True,True,True,True,False,ACCEPTANCE,source_shredded,span_truncated,dcfb7065c6a6a4ebe2b37309b78689e61025380dc5d0e36a451d925be0be6ab6,dcfb7065c6a6a4ebe2b37309b78689e61025380dc5d0e36a451d925be0be6ab6,d071494712,bse,E6_BRSR_FY2023-2025,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
INE002B01016::FY2025,INE002B01016,MADALA HOLDINGS LIMITED,2025,True,True,True,True,True,False,ACCEPTANCE,source_shredded,span_truncated,67439158974b6f3dca1e27d73c7272949391b886f8ea55086a4e2b6a66e9acd8,67439158974b6f3dca1e27d73c7272949391b886f8ea55086a4e2b6a66e9acd8,18222785e7,bse,E6_BRSR_FY2023-2025,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
INE002E01010::FY2010,INE002E01010,Sar  Auto Products Limited,2010,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,c30e145c54,bse,E1_pre2013_FY2010-2012,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002E01010::FY2011,INE002E01010,Sar  Auto Products Limited,2011,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,209b6778ea,bse,E1_pre2013_FY2010-2012,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002E01010::FY2012,INE002E01010,Sar  Auto Products Limited,2012,True,True,True,True,True,True,,,,f14b33e27ee960e8eea8d66e80036ffa45f132194765af3fda617950512b6e25,f14b33e27ee960e8eea8d66e80036ffa45f132194765af3fda617950512b6e25,5216f9c167,bse,E1_pre2013_FY2010-2012,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE002E01010::FY2013,INE002E01010,Sar  Auto Products Limited,2013,True,True,True,True,True,False,ACCEPTANCE,REASON_CODE_MISSING,,506af41f735e68862997ee112b2a80df1b288149d7bcff69324b822567cc8dab,506af41f735e68862997ee112b2a80df1b288149d7bcff69324b822567cc8dab,92c03bdd0d,bse,E2_BRreport_FY2013-2014,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
INE002E01010::FY2014,INE002E01010,Sar  Auto Products Limited,2014,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E2_BRreport_FY2013-2014,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE002E01010::FY2015,INE002E01010,Sar  Auto Products Limited,2015,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,fee683a3d9,bse,E3_CompaniesAct2013_FY2015,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002E01010::FY2016,INE002E01010,Sar  Auto Products Limited,2016,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,8138641303,bse,E4_IndAS_FY2016-2019,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002E01010::FY2017,INE002E01010,Sar  Auto Products Limited,2017,True,True,True,True,True,False,ACCEPTANCE,year_unproven,,6d0cb7f7c3148ec7a6dcecfa01e3e5c1711ee64ea09a61f356828fd82b2b704b,6d0cb7f7c3148ec7a6dcecfa01e3e5c1711ee64ea09a61f356828fd82b2b704b,0c4afa878b,bse,E4_IndAS_FY2016-2019,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
INE002E01010::FY2018,INE002E01010,Sar  Auto Products Limited,2018,True,True,True,True,True,False,ACCEPTANCE,span_truncated,,380487f45c313901f6306e1dd24d44f629d63c071902b2b1e327e4227fd6e0c5,380487f45c313901f6306e1dd24d44f629d63c071902b2b1e327e4227fd6e0c5,a3e84c3c5b,bse,E4_IndAS_FY2016-2019,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
INE002E01010::FY2019,INE002E01010,Sar  Auto Products Limited,2019,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,89944f218d,bse,E4_IndAS_FY2016-2019,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002E01010::FY2020,INE002E01010,Sar  Auto Products Limited,2020,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,3b4565c8c0,bse,E5_MandatedRatios_FY2020-2022,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002E01010::FY2021,INE002E01010,Sar  Auto Products Limited,2021,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,dd89a4e8ab,bse,E5_MandatedRatios_FY2020-2022,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002E01010::FY2022,INE002E01010,Sar  Auto Products Limited,2022,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,76be328edb,bse,E5_MandatedRatios_FY2020-2022,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002E01010::FY2023,INE002E01010,Sar  Auto Products Limited,2023,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,5c1e084cda,bse,E6_BRSR_FY2023-2025,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002E01010::FY2024,INE002E01010,Sar  Auto Products Limited,2024,True,True,True,True,True,False,ACCEPTANCE,source_shredded,span_truncated,9cab164dfae58457f4b2ced9e2dfb2b46b2ec493528acf9f50c3906da7324e24,9cab164dfae58457f4b2ced9e2dfb2b46b2ec493528acf9f50c3906da7324e24,99006703cb|eac41bd832,bse,E6_BRSR_FY2023-2025,micro,bse,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
